attendance_id,employee_id,attendance_date,status,overtime_hours
6461,1780,2026-06-23,Present,2.0
6462,1780,2026-06-22,Present,1.5
6463,1780,2026-06-19,Present,1.0
6464,1780,2026-06-18,Present,3.0
6465,1780,2026-06-17,Absent,3.0
6466,1780,2026-06-16,Absent,0.0
6467,1780,2026-06-15,Present,1.5
6468,1780,2026-06-12,Present,1.5
6469,1265,2026-07-10,Present,1.0
6470,1265,2026-07-09,Present,0.0
6471,1265,2026-07-08,P,0.0
6472,1265,2026-07-07,Present,1.5
6473,1265,2026-07-06,Present,0.0
6474,1265,2026-07-03,Present,0.0
6475,1265,2026-07-02,Present,1.5
6476,1265,2026-07-01,Absent,0.0
6477,1265,2026-06-30,Present,0.0
6478,1265,2026-06-29,Present,0.0
6479,1265,2026-06-26,Present,1.0
6480,1265,2026-06-25,Work From Home,1.5
6481,1265,2026-06-24,Present,0.0
6482,1265,2026-06-23,Work From Home,3.0
6483,1265,2026-06-22,Present,0.0
6484,1265,2026-06-19,Present,2.0
6485,1265,2026-06-18,Present,1.0
6486,1265,2026-06-17,Present,1.0
6487,1265,2026-06-16,Present,1.0
6488,1265,2026-06-15,Absent,1.0
6489,1265,2026-06-12,Work From Home,0.0
6490,1663,2026-07-10,Present,1.5
6491,1663,2026-07-09,Work From Home,0.0
6492,1663,2026-07-08,Present,0.0
6493,1663,2026-07-07,Work From Home,3.0
6494,1663,2026-07-06,Present,0.0
6495,1663,2026-07-03,Present,1.0
6496,1663,2026-07-02,Present,0.0
6497,1663,2026-07-01,Work From Home,0.0
6498,1663,2026-06-30,Present,0.0
6499,1663,2026-06-29,Work From Home,1.0
6500,1663,2026-06-26,Present,1.5
6501,1663,2026-06-25,Present,0.0
6502,1663,2026-06-24,Present,3.0
6503,1663,2026-06-23,Present,1.5
6504,1663,2026-06-22,Present,0.0
6505,1663,2026-06-19,Work From Home,1.0
6506,1663,2026-06-18,Present,1.5
6507,1663,2026-06-17,Present,3.0
6508,1663,2026-06-16,Present,0.0
6509,1663,2026-06-15,Present,1.5
6510,1663,2026-06-12,Work From Home,3.0
6511,1076,2026-07-10,Present,2.0
6512,1076,2026-07-09,Present,3.0
6513,1076,2026-07-08,Present,3.0
6514,1076,2026-07-07,Present,1.0
6515,1076,2026-07-06,Leave,1.5
6516,1076,2026-07-03,Present,0.0
6517,1076,2026-07-02,Present,0.0
6518,1076,2026-07-01,Present,0.0
6519,1076,2026-06-30,Leave,0.0
6520,1076,2026-06-29,Present,0.0
6521,1076,2026-06-26,Present,0.0
6522,1076,2026-06-25,Present,3.0
6523,1076,2026-06-24,Present,3.0
6524,1076,2026-06-23,Present,0.0
6525,1076,2026-06-22,Present,2.0
6526,1076,2026-06-19,Work From Home,1.0
6527,1076,2026-06-18,Present,2.0
6528,1076,2026-06-17,Present,1.0
6529,1076,2026-06-16,Present,0.0
6530,1076,2026-06-15,Present,1.0
6531,1076,2026-06-12,Present,0.0
6532,1253,2026-07-10,Present,1.0
6533,1253,2026-07-09,Leave,1.5
6534,1253,2026-07-08,Present,1.0
6535,1253,2026-07-07,Present,1.5
6536,1253,2026-07-06,Present,0.0
6537,1253,2026-07-03,Present,1.5
6538,1253,2026-07-02,Present,0.0
6539,1253,2026-07-01,Present,3.0
6540,1253,2026-06-30,Present,0.0
6541,1253,2026-06-29,Present,0.0
6542,1253,2026-06-26,Present,3.0
6543,1253,2026-06-25,Work From Home,0.0
6544,1253,2026-06-24,Present,0.0
6545,1253,2026-06-23,Work From Home,1.5
6546,1253,2026-06-22,Leave,0.0
6547,1253,2026-06-19,Leave,0.0
6548,1253,2026-06-18,Work From Home,0.0
6549,1253,2026-06-17,Present,0.0
6550,1253,2026-06-16,Present,3.0
6551,1253,2026-06-15,Present,2.0
6552,1253,2026-06-12,Present,1.5
6553,1906,2026-07-10,Present,0.0
6554,1906,2026-07-09,P,1.5
6555,1906,2026-07-08,Present,1.0
6556,1906,2026-07-07,Present,2.0
6557,1906,2026-07-06,Present,2.0
6558,1906,2026-07-03,Present,3.0
6559,1906,2026-07-02,Absent,0.0
6560,1906,2026-07-01,Present,1.5
6561,1906,2026-06-30,Leave,2.0
6562,1906,2026-06-29,Absent,0.0
6563,1906,2026-06-26,Present,0.0
6564,1906,2026-06-25,Present,1.5
6565,1906,2026-06-24,Present,0.0
6566,1906,2026-06-23,P,3.0
6567,1906,2026-06-22,Present,1.5
6568,1906,2026-06-19,Leave,1.5
6569,1906,2026-06-18,Present,0.0
6570,1906,2026-06-17,Absent,0.0
6571,1906,2026-06-16,Present,0.0
6572,1906,2026-06-15,Present,1.5
6573,1906,2026-06-12,Work From Home,1.5
6574,1588,2026-07-10,Present,0.0
6575,1588,2026-07-09,Present,0.0
6576,1588,2026-07-08,Present,1.0
6577,1588,2026-07-07,Present,1.5
6578,1588,2026-07-06,Present,0.0
6579,1588,2026-07-03,Work From Home,0.0
6580,1588,2026-07-02,Present,1.0
6581,1588,2026-07-01,Present,0.0
6582,1588,2026-06-30,Present,1.0
6583,1588,2026-06-29,Present,2.0
6584,1588,2026-06-26,Work From Home,1.0
6585,1588,2026-06-25,Present,0.0
6586,1588,2026-06-24,Present,0.0
6587,1588,2026-06-23,Leave,0.0
6588,1588,2026-06-22,Absent,0.0
6589,1588,2026-06-19,Present,0.0
6590,1588,2026-06-18,Present,0.0
6591,1588,2026-06-17,Present,0.0
6592,1588,2026-06-16,Present,0.0
6593,1588,2026-06-15,Leave,0.0
6594,1588,2026-06-12,Leave,0.0
6595,1881,2026-07-10,Work From Home,3.0
6596,1881,2026-07-09,Present,0.0
6597,1881,2026-07-08,Present,1.0
6598,1881,2026-07-07,Present,3.0
6599,1881,2026-07-06,Absent,0.0
6600,1881,2026-07-03,Present,0.0
6601,1881,2026-07-02,Present,0.0
6602,1881,2026-07-01,Leave,0.0
6603,1881,2026-06-30,Present,0.0
6604,1881,2026-06-29,Present,3.0
6605,1881,2026-06-26,Present,1.0
6606,1881,2026-06-25,Absent,0.0
6607,1881,2026-06-24,Present,3.0
6608,1881,2026-06-23,Present,0.0
6609,1881,2026-06-22,Present,0.0
6610,1881,2026-06-19,Present,0.0
6611,1881,2026-06-18,Present,2.0
6612,1881,2026-06-17,Present,0.0
6613,1881,2026-06-16,Work From Home,0.0
6614,1881,2026-06-15,Absent,3.0
6615,1881,2026-06-12,Present,1.5
6616,1107,2026-07-10,Present,0.0
6617,1107,2026-07-09,Work From Home,1.5
6618,1107,2026-07-08,Work From Home,0.0
6619,1107,2026-07-07,Present,0.0
6620,1107,2026-07-06,Present,1.0
6621,1107,2026-07-03,Present,0.0
6622,1107,2026-07-02,Present,1.5
6623,1107,2026-07-01,Present,0.0
6624,1107,2026-06-30,Present,1.5
6625,1107,2026-06-29,Present,1.5
6626,1107,2026-06-26,Present,2.0
6627,1107,2026-06-25,Present,0.0
6628,1107,2026-06-24,Present,0.0
6629,1107,2026-06-23,Work From Home,0.0
6630,1107,2026-06-22,Present,2.0
6631,1107,2026-06-19,Present,1.0
6632,1107,2026-06-18,Present,0.0
6633,1107,2026-06-17,Work From Home,2.0
6634,1107,2026-06-16,Absent,2.0
6635,1107,2026-06-15,Work From Home,1.5
6636,1107,2026-06-12,Work From Home,0.0
6637,1214,2026-07-10,Present,2.0
6638,1214,2026-07-09,Work From Home,0.0
6639,1214,2026-07-08,Present,1.5
6640,1214,2026-07-07,Present,0.0
6641,1214,2026-07-06,P,0.0
6642,1214,2026-07-03,P,1.0
6643,1214,2026-07-02,Present,0.0
6644,1214,2026-07-01,Leave,0.0
6645,1214,2026-06-30,Present,2.0
6646,1214,2026-06-29,Present,3.0
6647,1214,2026-06-26,Present,1.5
6648,1214,2026-06-25,Present,1.5
6649,1214,2026-06-24,Present,0.0
6650,1214,2026-06-23,Present,0.0
6651,1214,2026-06-22,Present,0.0
6652,1214,2026-06-19,Absent,1.0
6653,1214,2026-06-18,Present,3.0
6654,1214,2026-06-17,Present,1.5
6655,1214,2026-06-16,P,0.0
6656,1214,2026-06-15,Present,0.0
6657,1214,2026-06-12,Present,0.0
6658,1420,2026-07-10,Present,0.0
6659,1420,2026-07-09,Present,2.0
6660,1420,2026-07-08,Present,0.0
6661,1420,2026-07-07,Present,1.0
6662,1420,2026-07-06,Leave,1.5
6663,1420,2026-07-03,Present,0.0
6664,1420,2026-07-02,Present,3.0
6665,1420,2026-07-01,Present,0.0
6666,1420,2026-06-30,Present,3.0
6667,1420,2026-06-29,Present,1.0
6668,1420,2026-06-26,Present,3.0
6669,1420,2026-06-25,Present,0.0
6670,1420,2026-06-24,Present,2.0
6671,1420,2026-06-23,Work From Home,3.0
6672,1420,2026-06-22,Present,0.0
6673,1420,2026-06-19,Present,2.0
6674,1420,2026-06-18,Present,0.0
6675,1420,2026-06-17,Present,0.0
6676,1420,2026-06-16,Present,1.5
6677,1420,2026-06-15,Present,1.0
6678,1420,2026-06-12,Present,1.0
6679,1199,2026-07-10,Present,1.5
6680,1199,2026-07-09,Absent,1.5
6681,1199,2026-07-08,Leave,0.0
6682,1199,2026-07-07,Present,1.5
6683,1199,2026-07-06,Present,0.0
6684,1199,2026-07-03,Present,0.0
6685,1199,2026-07-02,Present,0.0
6686,1199,2026-07-01,Present,0.0
6687,1199,2026-06-30,P,3.0
6688,1199,2026-06-29,Present,0.0
6689,1199,2026-06-26,Leave,1.0
6690,1199,2026-06-25,Present,0.0
6691,1199,2026-06-24,Present,0.0
6692,1199,2026-06-23,Present,3.0
6693,1199,2026-06-22,Present,1.0
6694,1199,2026-06-19,Present,2.0
6695,1199,2026-06-18,Present,0.0
6696,1199,2026-06-17,Work From Home,1.0
6697,1199,2026-06-16,Present,1.5
6698,1199,2026-06-15,Present,0.0
6699,1199,2026-06-12,P,1.5
6700,1404,2026-07-10,Present,1.0
6701,1404,2026-07-09,Present,2.0
6702,1404,2026-07-08,Present,0.0
6703,1404,2026-07-07,Present,0.0
6704,1404,2026-07-06,Present,2.0
6705,1404,2026-07-03,Present,0.0
6706,1404,2026-07-02,Present,1.0
6707,1404,2026-07-01,Present,1.0
6708,1404,2026-06-30,Present,2.0
6709,1404,2026-06-29,Present,0.0
6710,1404,2026-06-26,Present,1.5
6711,1404,2026-06-25,Present,1.5
6712,1404,2026-06-24,Present,0.0
6713,1404,2026-06-23,Work From Home,0.0
6714,1404,2026-06-22,Absent,1.0
6715,1404,2026-06-19,Work From Home,2.0
6716,1404,2026-06-18,Work From Home,0.0
6717,1404,2026-06-17,Present,1.0
6718,1404,2026-06-16,Present,2.0
6719,1404,2026-06-15,Present,1.5
6720,1404,2026-06-12,P,0.0
6721,1910,2026-07-10,P,2.0
6722,1910,2026-07-09,Absent,0.0
6723,1910,2026-07-08,Absent,0.0
6724,1910,2026-07-07,Present,3.0
6725,1910,2026-07-06,Present,0.0
6726,1910,2026-07-03,Present,2.0
6727,1910,2026-07-02,Present,0.0
6728,1910,2026-07-01,Present,0.0
6729,1910,2026-06-30,Leave,3.0
6730,1910,2026-06-29,Absent,0.0
6731,1910,2026-06-26,Present,3.0
6732,1910,2026-06-25,Present,1.0
6733,1910,2026-06-24,Leave,3.0
6734,1910,2026-06-23,Present,2.0
6735,1910,2026-06-22,Present,1.0
6736,1910,2026-06-19,Present,2.0
6737,1910,2026-06-18,Present,1.5
6738,1910,2026-06-17,Present,0.0
6739,1910,2026-06-16,Present,2.0
6740,1910,2026-06-15,Present,2.0
6741,1910,2026-06-12,Present,1.0
6742,1591,2026-07-10,Present,1.5
6743,1591,2026-07-09,Present,1.0
6744,1591,2026-07-08,Present,0.0
6745,1591,2026-07-07,Work From Home,0.0
6746,1591,2026-07-06,Present,3.0
6747,1591,2026-07-03,P,0.0
6748,1591,2026-07-02,Present,2.0
6749,1591,2026-07-01,Present,0.0
6750,1591,2026-06-30,Present,1.5
6751,1591,2026-06-29,Work From Home,2.0
6752,1591,2026-06-26,Present,0.0
6753,1591,2026-06-25,Present,1.5
6754,1591,2026-06-24,Present,2.0
6755,1591,2026-06-23,Present,0.0
6756,1591,2026-06-22,Present,1.0
6757,1591,2026-06-19,Present,0.0
6758,1591,2026-06-18,Present,3.0
6759,1591,2026-06-17,Absent,1.5
6760,1591,2026-06-16,Present,0.0
6761,1591,2026-06-15,Present,1.0
6762,1591,2026-06-12,Present,0.0
6763,1713,2026-07-10,Present,0.0
6764,1713,2026-07-09,Present,0.0
6765,1713,2026-07-08,Present,2.0
6766,1713,2026-07-07,Work From Home,3.0
6767,1713,2026-07-06,Present,3.0
6768,1713,2026-07-03,Present,2.0
6769,1713,2026-07-02,Present,0.0
6770,1713,2026-07-01,Present,0.0
6771,1713,2026-06-30,Present,1.5
6772,1713,2026-06-29,Present,0.0
6773,1713,2026-06-26,Present,0.0
6774,1713,2026-06-25,Present,0.0
6775,1713,2026-06-24,Leave,1.5
6776,1713,2026-06-23,Leave,2.0
6777,1713,2026-06-22,Present,0.0
6778,1713,2026-06-19,Work From Home,1.0
6779,1713,2026-06-18,Present,3.0
6780,1713,2026-06-17,Present,0.0
6781,1713,2026-06-16,Work From Home,1.5
6782,1713,2026-06-15,Present,3.0
6783,1713,2026-06-12,Present,2.0
6784,1182,2026-07-10,Present,1.0
6785,1182,2026-07-09,Present,0.0
6786,1182,2026-07-08,Present,0.0
6787,1182,2026-07-07,Absent,0.0
6788,1182,2026-07-06,Present,0.0
6789,1182,2026-07-03,Present,0.0
6790,1182,2026-07-02,Present,1.0
6791,1182,2026-07-01,Present,0.0
6792,1182,2026-06-30,Present,0.0
6793,1182,2026-06-29,Present,0.0
6794,1182,2026-06-26,Present,0.0
6795,1182,2026-06-25,Present,0.0
6796,1182,2026-06-24,Present,0.0
6797,1182,2026-06-23,Wfh,0.0
6798,1182,2026-06-22,P,1.0
6799,1182,2026-06-19,Present,1.5
6800,1182,2026-06-18,Present,2.0
6801,1182,2026-06-17,Present,1.5
6802,1182,2026-06-16,Present,1.5
6803,1182,2026-06-15,Present,0.0
6804,1182,2026-06-12,Present,0.0
6805,1501,2026-07-10,Present,1.5
6806,1501,2026-07-09,Present,2.0
6807,1501,2026-07-08,Present,2.0
6808,1501,2026-07-07,Present,1.0
6809,1501,2026-07-06,Present,0.0
6810,1501,2026-07-03,Present,0.0
6811,1501,2026-07-02,Present,1.0
6812,1501,2026-07-01,Work From Home,2.0
6813,1501,2026-06-30,Present,0.0
6814,1501,2026-06-29,Present,0.0
6815,1501,2026-06-26,Present,2.0
6816,1501,2026-06-25,P,1.5
6817,1501,2026-06-24,Present,0.0
6818,1501,2026-06-23,Present,1.0
6819,1501,2026-06-22,Work From Home,1.5
6820,1501,2026-06-19,Present,2.0
6821,1501,2026-06-18,Present,2.0
6822,1501,2026-06-17,Present,3.0
6823,1501,2026-06-16,Work From Home,1.0
6824,1501,2026-06-15,Present,2.0
6825,1501,2026-06-12,Present,0.0
6826,1410,2026-07-10,Present,0.0
6827,1410,2026-07-09,Present,0.0
6828,1410,2026-07-08,Present,0.0
6829,1410,2026-07-07,Leave,0.0
6830,1410,2026-07-06,Present,1.0
6831,1410,2026-07-03,Present,3.0
6832,1410,2026-07-02,Present,1.0
6833,1410,2026-07-01,Present,1.5
6834,1410,2026-06-30,Present,2.0
6835,1410,2026-06-29,P,0.0
6836,1410,2026-06-26,Wfh,2.0
6837,1410,2026-06-25,Present,3.0
6838,1410,2026-06-24,Present,0.0
6839,1410,2026-06-23,Leave,1.5
6840,1410,2026-06-22,Work From Home,2.0
6841,1410,2026-06-19,Absent,0.0
6842,1410,2026-06-18,Present,1.0
6843,1410,2026-06-17,Present,2.0
6844,1410,2026-06-16,Present,0.0
6845,1410,2026-06-15,Present,0.0
6846,1410,2026-06-12,Present,1.5
6847,1820,2026-07-10,Present,1.5
6848,1820,2026-07-09,Present,0.0
6849,1820,2026-07-08,Leave,0.0
6850,1820,2026-07-07,Work From Home,0.0
6851,1820,2026-07-06,Present,0.0
6852,1820,2026-07-03,Present,2.0
6853,1820,2026-07-02,Leave,1.0
6854,1820,2026-07-01,Present,3.0
6855,1820,2026-06-30,Present,1.5
6856,1820,2026-06-29,Present,2.0
6857,1820,2026-06-26,Present,2.0
6858,1820,2026-06-25,Present,0.0
6859,1820,2026-06-24,Present,0.0
6860,1820,2026-06-23,Present,0.0
6861,1820,2026-06-22,Absent,0.0
6862,1820,2026-06-19,Present,2.0
6863,1820,2026-06-18,Present,2.0
6864,1820,2026-06-17,Present,1.0
6865,1820,2026-06-16,Work From Home,0.0
6866,1820,2026-06-15,Present,3.0
6867,1820,2026-06-12,Present,0.0
6868,1438,2026-07-10,Present,2.0
6869,1438,2026-07-09,Present,0.0
6870,1438,2026-07-08,Present,2.0
6871,1438,2026-07-07,Present,0.0
6872,1438,2026-07-06,Present,0.0
6873,1438,2026-07-03,Present,0.0
6874,1438,2026-07-02,Present,1.5
6875,1438,2026-07-01,Present,3.0
6876,1438,2026-06-30,Leave,0.0
6877,1438,2026-06-29,Present,3.0
6878,1438,2026-06-26,Absent,1.5
6879,1438,2026-06-25,Leave,1.5
6880,1438,2026-06-24,Present,0.0
6881,1438,2026-06-23,Absent,1.0
6882,1438,2026-06-22,Present,0.0
6883,1438,2026-06-19,Present,1.5
6884,1438,2026-06-18,Absent,1.5
6885,1438,2026-06-17,Present,2.0
6886,1438,2026-06-16,Present,0.0
6887,1438,2026-06-15,Present,3.0
6888,1438,2026-06-12,Absent,0.0
6889,1533,2026-07-10,Present,0.0
6890,1533,2026-07-09,Present,0.0
6891,1533,2026-07-08,Present,0.0
6892,1533,2026-07-07,Present,0.0
6893,1533,2026-07-06,Present,1.0
6894,1533,2026-07-03,Present,1.5
6895,1533,2026-07-02,Present,0.0
6896,1533,2026-07-01,Present,0.0
6897,1533,2026-06-30,Present,0.0
6898,1533,2026-06-29,Present,0.0
6899,1533,2026-06-26,Work From Home,3.0
6900,1533,2026-06-25,Present,0.0
6901,1533,2026-06-24,Work From Home,0.0
6902,1533,2026-06-23,Work From Home,1.5
6903,1533,2026-06-22,Present,0.0
6904,1533,2026-06-19,Work From Home,2.0
6905,1533,2026-06-18,P,0.0
6906,1533,2026-06-17,Present,0.0
6907,1533,2026-06-16,Present,1.5
6908,1533,2026-06-15,Present,2.0
6909,1533,2026-06-12,Work From Home,0.0
6910,1505,2026-07-10,Present,1.0
6911,1505,2026-07-09,Present,3.0
6912,1505,2026-07-08,Present,0.0
6913,1505,2026-07-07,Present,2.0
6914,1505,2026-07-06,Present,0.0
6915,1505,2026-07-03,Present,2.0
6916,1505,2026-07-02,Present,2.0
6917,1505,2026-07-01,Present,2.0
6918,1505,2026-06-30,Present,2.0
6919,1505,2026-06-29,Present,1.5
6920,1505,2026-06-26,Present,3.0
6921,1505,2026-06-25,Present,1.0
6922,1505,2026-06-24,Present,2.0
6923,1505,2026-06-23,Present,2.0
6924,1505,2026-06-22,P,0.0
6925,1505,2026-06-19,Present,0.0
6926,1505,2026-06-18,Present,3.0
6927,1505,2026-06-17,Present,0.0
6928,1505,2026-06-16,Present,1.0
6929,1505,2026-06-15,P,0.0
6930,1505,2026-06-12,Present,0.0
6931,1791,2026-07-10,Present,2.0
6932,1791,2026-07-09,Present,3.0
6933,1791,2026-07-08,Present,1.0
6934,1791,2026-07-07,Work From Home,0.0
6935,1791,2026-07-06,Absent,0.0
6936,1791,2026-07-03,Present,2.0
6937,1791,2026-07-02,Present,1.0
6938,1791,2026-07-01,Work From Home,0.0
6939,1791,2026-06-30,Work From Home,1.0
6940,1791,2026-06-29,Present,3.0
6941,1791,2026-06-26,Present,1.0
6942,1791,2026-06-25,Present,2.0
6943,1791,2026-06-24,Leave,1.5
6944,1791,2026-06-23,Present,0.0
6945,1791,2026-06-22,Leave,0.0
6946,1791,2026-06-19,Present,3.0
6947,1791,2026-06-18,Present,2.0
6948,1791,2026-06-17,Present,3.0
6949,1791,2026-06-16,Present,1.0
6950,1791,2026-06-15,Present,1.5
6951,1791,2026-06-12,Present,1.5
6952,1500,2026-07-10,Present,0.0
6953,1500,2026-07-09,Present,1.0
6954,1500,2026-07-08,Work From Home,2.0
6955,1500,2026-07-07,Present,0.0
6956,1500,2026-07-06,Present,2.0
6957,1500,2026-07-03,P,1.5
6958,1500,2026-07-02,Leave,1.5
6959,1500,2026-07-01,Present,1.0
6960,1500,2026-06-30,Present,3.0
6961,1500,2026-06-29,Present,1.0
6962,1500,2026-06-26,Present,1.5
6963,1500,2026-06-25,Present,0.0
6964,1500,2026-06-24,Present,1.0
6965,1500,2026-06-23,Present,3.0
6966,1500,2026-06-22,Leave,0.0
6967,1500,2026-06-19,Present,3.0
6968,1500,2026-06-18,Present,1.0
6969,1500,2026-06-17,Present,3.0
6970,1500,2026-06-16,Present,0.0
6971,1500,2026-06-15,Present,0.0
6972,1500,2026-06-12,Leave,0.0
6973,1909,2026-07-10,Present,2.0
6974,1909,2026-07-09,Leave,1.5
6975,1909,2026-07-08,Present,0.0
6976,1909,2026-07-07,Present,3.0
6977,1909,2026-07-06,Present,1.5
6978,1909,2026-07-03,Present,1.5
6979,1909,2026-07-02,Present,0.0
6980,1909,2026-07-01,Present,2.0
6981,1909,2026-06-30,Present,1.0
6982,1909,2026-06-29,Present,3.0
6983,1909,2026-06-26,Present,1.0
6984,1909,2026-06-25,Present,1.0
6985,1909,2026-06-24,Present,1.5
6986,1909,2026-06-23,Absent,0.0
6987,1909,2026-06-22,Present,0.0
6988,1909,2026-06-19,Present,3.0
6989,1909,2026-06-18,Leave,1.0
6990,1909,2026-06-17,Present,2.0
6991,1909,2026-06-16,Present,0.0
6992,1909,2026-06-15,Present,1.0
6993,1909,2026-06-12,Present,0.0
6994,1582,2026-07-10,Present,1.5
6995,1582,2026-07-09,Present,1.5
6996,1582,2026-07-08,Present,2.0
6997,1582,2026-07-07,Present,0.0
6998,1582,2026-07-06,Present,1.5
6999,1582,2026-07-03,Present,0.0
7000,1582,2026-07-02,Present,0.0
7001,1582,2026-07-01,Present,3.0
7002,1582,2026-06-30,Work From Home,2.0
7003,1582,2026-06-29,Present,0.0
7004,1582,2026-06-26,Present,0.0
7005,1582,2026-06-25,Work From Home,0.0
7006,1582,2026-06-24,Present,3.0
7007,1582,2026-06-23,Present,3.0
7008,1582,2026-06-22,Present,1.5
7009,1582,2026-06-19,Present,0.0
7010,1582,2026-06-18,Present,2.0
7011,1582,2026-06-17,Present,3.0
7012,1582,2026-06-16,Absent,1.5
7013,1582,2026-06-15,Present,1.0
7014,1582,2026-06-12,Absent,0.0
7015,1215,2026-07-10,Present,0.0
7016,1215,2026-07-09,Wfh,2.0
7017,1215,2026-07-08,Present,0.0
7018,1215,2026-07-07,Present,2.0
7019,1215,2026-07-06,Present,0.0
7020,1215,2026-07-03,Present,1.0
7021,1215,2026-07-02,Work From Home,3.0
7022,1215,2026-07-01,Present,0.0
7023,1215,2026-06-30,Present,1.5
7024,1215,2026-06-29,Present,0.0
7025,1215,2026-06-26,Present,3.0
7026,1215,2026-06-25,Present,3.0
7027,1215,2026-06-24,Present,3.0
7028,1215,2026-06-23,Present,0.0
7029,1215,2026-06-22,Absent,1.5
7030,1215,2026-06-19,Present,3.0
7031,1215,2026-06-18,Present,1.5
7032,1215,2026-06-17,Present,1.5
7033,1215,2026-06-16,Present,2.0
7034,1215,2026-06-15,Leave,3.0
7035,1215,2026-06-12,Present,0.0
7036,1370,2026-07-10,Work From Home,0.0
7037,1370,2026-07-09,Present,0.0
7038,1370,2026-07-08,Present,0.0
7039,1370,2026-07-07,Leave,1.5
7040,1370,2026-07-06,Work From Home,1.5
7041,1370,2026-07-03,Present,0.0
7042,1370,2026-07-02,Present,2.0
7043,1370,2026-07-01,Present,3.0
7044,1370,2026-06-30,Present,1.0
7045,1370,2026-06-29,Present,1.0
7046,1370,2026-06-26,Present,1.5
7047,1370,2026-06-25,Leave,0.0
7048,1370,2026-06-24,Leave,2.0
7049,1370,2026-06-23,Absent,1.5
7050,1370,2026-06-22,Present,3.0
7051,1370,2026-06-19,Work From Home,1.0
7052,1370,2026-06-18,Present,0.0
7053,1370,2026-06-17,Present,1.0
7054,1370,2026-06-16,Present,0.0
7055,1370,2026-06-15,Work From Home,0.0
7056,1370,2026-06-12,Present,2.0
7057,1753,2026-07-10,Present,0.0
7058,1753,2026-07-09,Present,3.0
7059,1753,2026-07-08,Present,0.0
7060,1753,2026-07-07,Present,1.0
7061,1753,2026-07-06,Present,1.5
7062,1753,2026-07-03,Present,1.5
7063,1753,2026-07-02,Present,3.0
7064,1753,2026-07-01,Present,0.0
7065,1753,2026-06-30,Present,2.0
7066,1753,2026-06-29,Present,0.0
7067,1753,2026-06-26,Present,1.5
7068,1753,2026-06-25,Present,0.0
7069,1753,2026-06-24,Present,1.0
7070,1753,2026-06-23,Present,0.0
7071,1753,2026-06-22,Present,0.0
7072,1753,2026-06-19,Present,1.5
7073,1753,2026-06-18,Present,0.0
7074,1753,2026-06-17,Absent,0.0
7075,1753,2026-06-16,Absent,1.5
7076,1753,2026-06-15,Present,3.0
7077,1753,2026-06-12,Present,0.0
7078,1436,2026-07-10,Present,1.5
7079,1436,2026-07-09,Present,0.0
7080,1436,2026-07-08,Leave,1.0
7081,1436,2026-07-07,Present,1.0
7082,1436,2026-07-06,Present,3.0
7083,1436,2026-07-03,Present,3.0
7084,1436,2026-07-02,Present,0.0
7085,1436,2026-07-01,Present,0.0
7086,1436,2026-06-30,Present,0.0
7087,1436,2026-06-29,Present,0.0
7088,1436,2026-06-26,Present,3.0
7089,1436,2026-06-25,Present,0.0
7090,1436,2026-06-24,P,1.0
7091,1436,2026-06-23,Work From Home,1.0
7092,1436,2026-06-22,Present,0.0
7093,1436,2026-06-19,Present,3.0
7094,1436,2026-06-18,Present,0.0
7095,1436,2026-06-17,Present,2.0
7096,1436,2026-06-16,Work From Home,3.0
7097,1436,2026-06-15,Absent,3.0
7098,1436,2026-06-12,Leave,1.0
7099,1869,2026-07-10,Present,0.0
7100,1869,2026-07-09,Absent,0.0
7101,1869,2026-07-08,Present,0.0
7102,1869,2026-07-07,Present,1.0
7103,1869,2026-07-06,Present,0.0
7104,1869,2026-07-03,Present,0.0
7105,1869,2026-07-02,Work From Home,0.0
7106,1869,2026-07-01,Present,0.0
7107,1869,2026-06-30,Present,2.0
7108,1869,2026-06-29,Present,1.5
7109,1869,2026-06-26,Present,1.0
7110,1869,2026-06-25,Present,0.0
7111,1869,2026-06-24,Absent,0.0
7112,1869,2026-06-23,Present,0.0
7113,1869,2026-06-22,Present,0.0
7114,1869,2026-06-19,Present,3.0
7115,1869,2026-06-18,Work From Home,0.0
7116,1869,2026-06-17,Leave,2.0
7117,1869,2026-06-16,Present,0.0
7118,1869,2026-06-15,Leave,1.5
7119,1869,2026-06-12,Present,2.0
7120,1599,2026-07-10,Present,0.0
7121,1599,2026-07-09,Present,0.0
7122,1599,2026-07-08,P,1.5
7123,1599,2026-07-07,Present,2.0
7124,1599,2026-07-06,Present,0.0
7125,1599,2026-07-03,Work From Home,3.0
7126,1599,2026-07-02,Present,0.0
7127,1599,2026-07-01,Present,3.0
7128,1599,2026-06-30,Leave,0.0
7129,1599,2026-06-29,Absent,2.0
7130,1599,2026-06-26,Present,0.0
7131,1599,2026-06-25,Leave,1.0
7132,1599,2026-06-24,Present,1.0
7133,1599,2026-06-23,Present,1.5
7134,1599,2026-06-22,P,2.0
7135,1599,2026-06-19,P,0.0
7136,1599,2026-06-18,Present,3.0
7137,1599,2026-06-17,Present,0.0
7138,1599,2026-06-16,Present,1.5
7139,1599,2026-06-15,Present,3.0
7140,1599,2026-06-12,Present,1.0
7141,1639,2026-07-10,Present,0.0
7142,1639,2026-07-09,Present,1.0
7143,1639,2026-07-08,Present,0.0
7144,1639,2026-07-07,Present,0.0
7145,1639,2026-07-06,Present,2.0
7146,1639,2026-07-03,Present,2.0
